City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,alaghsas,17.0187,8.0168,85.64,10,100,0.65,NE,1712872279
365,kodinsk,58.6881,99.1844,22.44,98,100,2.01,RU,1712872279
366,ta`u,-14.2336,-169.5144,84.25,78,5,9.93,AS,1712872271
367,mughal sarai,25.3,83.1167,78.87,41,2,7.58,IN,1712872280
368,ola,59.5833,151.2833,21.22,85,41,2.8,RU,1712872281
369,kismayo,-0.3582,42.5454,84.34,77,40,7.67,SO,1712872281
370,vilyuysk,63.7553,121.6247,-2.0,96,82,5.99,RU,1712872282
371,hami,42.8,93.45,56.79,37,1,8.43,CN,1712872282
372,shunyi,40.125,116.6453,57.15,88,70,4.47,CN,1712872283
373,nova vicosa,-17.8919,-39.3719,79.43,81,0,7.14,BR,1712872283
374,el sauzal de rodriguez,31.9,-116.6833,63.41,70,43,5.48,MX,1712872203
375,palikir - national government center,6.9248,158.1611,83.25,94,100,3.44,FM,1712872285
376,medina,24.4686,39.6142,81.03,12,0,3.44,SA,1712872285
377,bikenibeu village,1.3673,173.1241,85.96,74,40,4.61,KI,1712872286
378,togur,58.3631,82.8265,10.15,89,14,5.01,RU,1712872286
379,extrema,-22.8547,-46.3183,66.63,97,96,4.94,BR,1712872287
380,tamanrasset,22.785,5.5228,76.91,8,0,9.22,DZ,1712872287
381,sussex,41.1834,-74.6663,63.61,87,100,8.05,US,1712871998
382,ballito,-29.539,31.2144,59.14,72,20,6.91,ZA,1712872288
383,adrar,20.5022,-10.0711,87.51,12,0,10.45,MR,1712872288
384,lae,-6.7221,146.9847,77.67,90,99,5.17,PG,1712872289
385,sur,22.5667,59.5289,86.04,44,85,10.38,OM,1712872289
386,omagari,39.45,140.4833,51.94,77,100,2.93,JP,1712872290
387,holualoa,19.6228,-155.9522,78.87,80,100,5.75,US,1712872091
388,prince george,53.9166,-122.753,53.04,46,100,13.8,CA,1712872291
389,el granada,37.5027,-122.4694,87.93,72,0,18.41,US,1712872292
390,lawton,34.6087,-98.3903,72.1,24,0,14.97,US,1712872159
391,armacao de buzios,-22.7469,-41.8817,80.65,87,46,4.07,BR,1712872292
392,grootfontein,-19.5667,18.1167,58.57,72,85,0.0,,1712872293
393,hays,30.0502,-98.0336,83.37,28,0,9.33,US,1712872293
394,cidade velha,14.9167,-23.6167,72.07,73,0,12.66,CV,1712872294
395,buzuluk,52.7807,52.2635,56.97,69,100,7.0,RU,1712872294
396,posto fiscal rolim de moura,-13.0833,-62.2667,78.33,94,92,1.68,BR,1712872295
397,lichinga,-13.3128,35.2406,66.29,100,75,15.01,MZ,1712872295
398,pacocha,-17.5833,-71.3333,75.34,69,0,12.66,PE,1712872295
399,urumqi,43.801,87.6005,52.75,44,0,8.95,CN,1712872296
400,kingisepp,59.3733,28.6134,49.39,88,100,14.07,RU,1712872296
401,yangambi,0.8102,24.4336,75.63,77,99,2.17,CD,1712872297
402,labrador city,52.9463,-66.9114,40.91,65,75,8.05,CA,1712872297
403,trinidad,-14.8333,-64.9,82.38,94,75,3.44,BO,1712872298
404,prince rupert,54.3161,-130.3201,42.49,79,100,6.91,CA,1712872149
405,san nicolas de los arroyos,-33.3358,-60.2252,63.05,62,94,5.61,AR,1712872187
406,belfast,54.5833,-5.9333,57.02,95,100,16.11,GB,1712872299
407,westport,41.1415,-73.3579,61.09,91,100,3.0,US,1712872028
408,santa marta,11.2408,-74.199,96.85,55,20,16.11,CO,1712872294
409,andergrove,-21.0833,149.1833,69.64,79,50,11.52,AU,1712872301
410,pakxan,18.3778,103.6601,78.24,70,28,3.91,LA,1712872301
411,lindi,-10.0,39.7167,76.42,96,100,4.05,TZ,1712872301
412,ulladulla,-35.35,150.4667,59.72,75,62,2.24,AU,1712872302
413,mbekenyera,-10.0,38.9833,72.82,95,100,2.75,TZ,1712872302
414,kirakira,-10.4544,161.9205,84.25,70,100,3.33,SB,1712872303
415,vadso,70.0744,29.7487,34.68,80,75,16.11,NO,1712872303
416,cruzeiro do sul,-29.5128,-51.9853,66.52,92,100,7.11,BR,1712872304
417,rio san juan,19.6439,-70.0763,77.61,81,46,14.92,DO,1712872304
418,poltavka,54.3663,71.7632,29.93,90,56,2.13,RU,1712872304
419,krychaw,53.6945,31.7099,46.78,67,73,6.91,BY,1712872305
420,yicheng,31.3705,119.8703,58.86,99,96,5.23,CN,1712872305
421,dalandzadgad,43.5708,104.425,47.91,37,6,8.1,MN,1712872306
422,motueka,-41.1333,173.0167,65.1,95,91,7.29,NZ,1712872306
423,coaldale,49.7167,-112.6185,61.79,18,100,5.75,CA,1712872307
424,megion,61.0296,76.1136,6.82,90,93,10.8,RU,1712872307
425,okhotsk,59.3833,143.3,25.03,93,89,4.83,RU,1712872308
426,constitucion,-35.3333,-72.4167,56.82,80,14,2.17,CL,1712872308
427,tadine,-21.55,167.8833,74.84,78,100,8.1,NC,1712872308
428,viana do castelo,41.6932,-8.8329,63.1,76,100,6.38,PT,1712872309
429,carrizo springs,28.5219,-99.8606,89.55,12,0,10.36,US,1712872309
430,athagarh,20.5333,85.6167,73.4,46,85,3.8,IN,1712872310
431,castlegar,49.2998,-117.6689,59.99,51,100,2.82,CA,1712872310
432,langepas,61.2544,75.2124,7.95,88,100,12.41,RU,1712872311
433,tazacorte,28.629,-17.9293,72.57,53,75,9.22,ES,1712872311
434,lao cai,22.4833,103.95,75.06,89,97,0.16,VN,1712872311
435,arraial do cabo,-22.9661,-42.0278,78.76,83,40,5.75,BR,1712872312
436,saint-philippe,-21.3585,55.7679,78.39,85,54,4.76,RE,1712872312
437,kotka,60.4664,26.9458,42.33,98,100,20.02,FI,1712872313
438,kiffa,16.6166,-11.4045,97.38,13,95,11.14,MR,1712872313
439,rurrenabaque,-14.4413,-67.5278,91.09,84,75,0.0,BO,1712872314
440,wagar,16.1525,36.2032,80.08,39,48,14.83,SD,1712872314
441,oodweyne,9.4092,45.064,82.15,53,31,5.35,SO,1712872315
442,hilo,19.7297,-155.09,76.24,97,100,4.61,US,1712872315
443,tevriz,57.509,72.4042,23.04,86,50,7.23,RU,1712872316
444,yuzhno-kurilsk,44.0306,145.8556,40.37,76,100,8.28,RU,1712872285
445,luderitz,-26.6481,15.1594,71.56,46,0,4.47,,1712872317
446,sanctuary point,-35.1114,150.629,64.74,77,100,2.39,AU,1712872317
447,berryville,36.3648,-93.568,63.77,44,6,13.8,US,1712872318
448,badagry,6.4167,2.8833,81.19,80,87,10.89,NG,1712872318
449,gillette,44.2911,-105.5022,54.66,32,0,5.01,US,1712872318
450,cidreira,-30.1811,-50.2056,68.56,83,100,18.16,BR,1712872319
451,devoto,-31.4043,-62.3063,65.21,62,96,9.48,AR,1712872319
452,egilsstadir,65.2653,-14.3948,31.91,100,100,2.3,IS,1712872320
453,uyuni,-20.4597,-66.825,60.4,25,14,12.73,BO,1712872165
454,kwaksan,39.6875,125.0828,49.75,77,5,4.72,KP,1712872321
455,pangoa,-12.1167,-73.0,76.46,89,94,0.92,PE,1712872321
456,kalmunai,7.4167,81.8167,80.15,85,92,3.85,LK,1712872322
457,warsaw,52.2298,21.0118,57.94,60,0,4.61,PL,1712872206
458,kabalo,-6.05,26.9167,72.97,95,99,1.43,CD,1712872323
459,antonio enes,-16.2325,39.9086,78.58,87,80,11.39,MZ,1712872324
460,puerto colombia,10.9878,-74.9547,89.69,75,6,22.06,CO,1712872324
461,ceeldheer,3.8488,47.1806,82.81,75,49,10.78,SO,1712872324
462,azadshahr,34.7909,48.5707,41.49,87,40,6.91,IR,1712872325
463,akrehamn,59.2667,5.1833,44.85,87,100,13.8,NO,1712872326
464,cockburn town,21.4612,-71.1419,77.81,81,4,19.3,TC,1712872326
465,burang,30.25,81.1667,13.75,94,96,2.28,CN,1712872326
466,myeik,12.4333,98.6,80.78,88,63,3.24,MM,1712872327
467,suda,59.1525,37.5582,47.07,55,100,13.87,RU,1712872328
468,sao felix do xingu,-6.6447,-51.995,76.37,93,81,0.81,BR,1712872302
469,shitanjing,39.2342,106.3439,52.83,31,17,2.3,CN,1712872328
470,kolonia town,6.964,158.206,84.31,94,100,3.44,FM,1712872329
471,puerto yuca,2.9383,-73.2083,90.18,56,100,2.42,CO,1712872329
472,quartu sant'elena,39.2419,9.1839,59.29,60,75,3.44,IT,1712872330
473,robertsport,6.7533,-11.3686,80.47,89,100,4.14,LR,1712872330
474,labytnangi,66.6572,66.4183,14.38,86,100,15.46,RU,1712872331
475,volodarskiy,46.4013,48.5409,55.35,59,58,4.47,RU,1712872331
476,waiuku,-37.25,174.75,66.69,95,96,6.87,NZ,1712872332
477,berezovyy,51.6667,135.7,40.03,50,2,4.25,RU,1712872332
478,ceerigaabo,10.6162,47.368,69.28,52,8,7.9,SO,1712872332
479,el abiodh sidi cheikh,32.893,0.5484,55.49,37,0,18.9,DZ,1712872333
480,remire-montjoly,4.9167,-52.2667,84.24,79,40,9.22,GF,1712872063
481,okha,53.5739,142.9478,29.25,96,75,8.99,RU,1712872334
482,rawlins,41.7911,-107.2387,59.36,15,0,13.8,US,1712872335
483,brisas de zicatela,15.8369,-97.0419,84.2,72,89,8.88,MX,1712872335
484,igarka,67.4667,86.5833,-24.99,100,54,1.99,RU,1712872336
485,gebeit,21.0667,36.3167,67.53,47,9,4.45,SD,1712872336
486,orosei,40.3798,9.6929,53.38,73,61,6.8,IT,1712872362
487,rabaul,-4.1967,152.1721,80.6,80,100,3.44,PG,1712872363
488,northam,51.0333,-4.2167,52.61,96,70,15.08,GB,1712872363
489,port blair,11.6667,92.75,81.54,81,8,5.37,IN,1712872363
490,recani,31.2846,-4.2688,72.28,19,4,19.98,MA,1712872364
491,bonthe,7.5264,-12.505,79.59,81,100,5.95,SL,1712872364
492,khandyga,62.6667,135.6,23.16,90,99,6.53,RU,1712872365
493,nikolayevsk-on-amure,53.1406,140.73,32.22,96,88,4.0,RU,1712872311
494,beloyarskiy,63.7119,66.6722,23.0,74,100,8.99,RU,1712872366
495,patur,20.45,76.9333,80.47,50,26,2.19,IN,1712872366
496,deoband,29.7,77.6833,74.43,21,9,6.04,IN,1712872366
497,rupea,46.0333,25.2167,52.79,76,56,2.95,RO,1712872367
498,niquero,20.0431,-77.5828,85.71,61,7,10.87,CU,1712872367
499,ikalamavony,-21.15,46.5833,70.05,87,93,0.98,MG,1712872368
500,uvira,-3.4067,29.1458,73.94,80,64,2.19,CD,1712872368
501,port lincoln,-34.7333,135.8667,58.53,63,100,7.02,AU,1712872289
502,ocean shores,46.9737,-124.1563,53.29,85,100,7.0,US,1712872369
503,wenatchee,47.4235,-120.3103,64.78,45,0,8.05,US,1712872370
504,uturoa,-16.7333,-151.4333,84.42,75,46,16.46,PF,1712872310
505,marshall,34.3834,-86.3333,59.32,93,100,21.85,US,1712872371
506,lydenburg,-25.0978,30.4597,48.09,95,27,2.77,ZA,1712872372
507,diu,20.7141,70.9822,75.47,79,5,9.15,IN,1712872372
508,emerald,-23.5333,148.1667,64.35,48,0,10.87,AU,1712872371
509,daru,-9.0763,143.2092,80.26,84,100,17.11,PG,1712872373
510,geraldton,-28.7667,114.6,64.81,72,2,5.75,AU,1712872374
511,khairpur,27.5295,68.7617,82.4,16,53,3.42,PK,1712872374
512,loei,17.4167,101.5,77.14,57,42,1.97,TH,1712872375
513,canutama,-6.5339,-64.3831,77.49,93,99,2.62,BR,1712872375
514,sena madureira,-9.0656,-68.6569,77.74,92,95,5.08,BR,1712872365
515,tateyama,34.9833,139.8667,60.1,86,98,10.89,JP,1712872376
516,jayapura,-2.5333,140.7,76.39,89,81,2.19,ID,1712872376
517,obidos,-1.9175,-55.5181,80.35,90,58,1.23,BR,1712872377
518,isla mujeres,21.2311,-86.731,75.16,82,100,12.71,MX,1712872377
519,murun-kuren,49.6342,100.1625,32.22,99,95,4.43,MN,1712872378
520,puerto madryn,-42.7692,-65.0385,57.6,50,100,14.45,AR,1712872276
521,kristiansund,63.1115,7.732,48.85,76,75,23.02,NO,1712872378
522,zouerate,22.7187,-12.4521,89.2,7,0,12.06,MR,1712872379
523,dois vizinhos,-25.7336,-53.0572,74.68,60,100,3.49,BR,1712872380
524,punta del este,-34.9667,-54.95,62.71,70,20,9.22,UY,1712872248
525,puerto leguizamo,-0.1934,-74.7819,74.66,98,100,3.44,CO,1712872228
526,nizhneangarsk,55.7833,109.55,24.01,94,75,3.0,RU,1712872381
527,kidal,18.4411,1.4078,88.47,10,82,12.39,ML,1712872382
528,zaozersk,69.4005,32.4476,30.92,93,99,18.21,RU,1712872382
529,vrangel',42.7297,133.0839,42.46,93,30,6.2,RU,1712872383
530,nizhneudinsk,54.9076,99.0276,33.78,98,100,2.82,RU,1712872383
531,fort-shevchenko,44.5086,50.263,56.12,58,13,14.0,KZ,1712872384
532,tangalle,6.024,80.7911,78.96,84,97,10.29,LK,1712872385
533,znomenka,48.7128,32.6647,58.57,77,94,11.05,UA,1712872385
534,tolanaro,-25.0319,46.9987,73.47,88,40,4.61,MG,1712872287
535,juneau,58.3019,-134.4197,42.42,75,75,4.61,US,1712872175
536,campo formoso,-10.5075,-40.3214,74.26,87,80,5.48,BR,1712872386
537,isabela,6.7085,121.9711,78.85,83,70,2.26,PH,1712872387
538,porto novo,6.4965,2.6036,80.89,79,73,10.47,BJ,1712872320
539,nagqu,31.5,92.0,28.42,53,100,8.37,CN,1712872388
540,abashiri,44.0213,144.2697,45.68,62,100,8.41,JP,1712872388
541,chadron,42.8294,-102.9999,57.96,27,0,16.11,US,1712872389
542,guichon,-32.35,-57.2,59.94,75,8,9.8,UY,1712872389
543,antofagasta,-23.65,-70.4,69.08,88,94,8.08,CL,1712872228
544,brookings,44.3114,-96.7984,54.05,54,40,26.46,US,1712872091
545,conceicao da barra,-18.5933,-39.7322,77.11,87,20,5.55,BR,1712872390
546,south boston,42.3334,-71.0495,55.13,92,100,6.91,US,1712872391
547,boende,-0.2167,20.8667,78.75,78,99,1.43,CD,1712872392
548,kembe,4.6228,21.8865,77.77,53,48,2.21,CF,1712872392
549,salalah,17.0151,54.0924,82.49,74,40,4.61,OM,1712872360
550,arauca,7.0847,-70.7591,98.56,32,20,4.61,CO,1712872232
551,galliano,29.4422,-90.2992,73.99,40,40,14.97,US,1712872393
552,devarkonda,16.7,78.9333,77.68,77,20,11.9,IN,1712872394
553,batang,-6.4846,110.7083,78.44,88,100,4.43,ID,1712872394
554,reggane,26.7158,0.1714,78.06,17,0,16.71,DZ,1712872395
555,glenwood springs,39.5505,-107.3248,63.52,33,0,8.05,US,1712872395
556,soio,-6.1349,12.3689,80.58,83,100,10.87,AO,1712872396
557,estes park,40.3772,-105.5217,56.17,28,40,3.0,US,1712872315
558,north bend,43.4065,-124.2243,60.24,71,0,9.22,US,1712872396
559,zhob,31.3411,69.4481,66.49,41,49,1.25,PK,1712872397
560,eyl,7.9803,49.8164,82.31,85,100,8.41,SO,1712872394
561,freeport,40.6576,-73.5832,61.3,89,100,17.27,US,1712872137
562,beni mellal,32.3373,-6.3498,73.9,22,11,3.58,MA,1712872399
563,escanaba,45.7453,-87.0646,53.26,62,100,4.61,US,1712872399
564,jinghong,21.991,100.7341,70.09,41,25,2.44,CN,1712872400
565,benghazi,32.1167,20.0667,64.26,68,100,12.93,LY,1712872400
566,tamazula de gordiano,19.6333,-103.25,88.45,13,37,10.02,MX,1712872400
567,sitka,57.0531,-135.33,44.49,65,20,11.5,US,1712872401
568,nabire,-3.3667,135.4833,74.98,97,100,2.35,ID,1712872401
